utime,device_time,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
1350051495239972,1056877664,0.03440844884607941,-0.004643465217668563,0.016269869229290634,0.18947020173072815,-0.1948862075805664,0.20460551977157593,-0.915462314771139,3.4233355586556717,-9.068654362456872
1350051495249982,1056887664,0.009226964903064072,-0.018467538757249713,0.013126287376508117,0.18955329060554504,-0.19500400125980377,0.20374146103858948,-0.9130997389418188,3.4335119477577973,-9.084317722469567
1350051495259983,1056897664,-0.01892789005069062,-0.032127462327480316,0.02474229841027409,0.18991392850875854,-0.1950833946466446,0.20591121912002563,-0.9330432947410736,3.444393188060494,-9.086695082592778
1350051495269993,1056907664,-0.021784970886074007,-0.03502477775327861,0.021495802502613515,0.18969134986400604,-0.19493955373764038,0.20532599091529846,-0.9791406089242082,3.4909099423652514,-9.127872823090293
1350051495280003,1056917664,-0.005000428791390732,-0.020361633505672216,0.024486452457495034,0.18957675993442535,-0.19493357837200165,0.2011498361825943,-0.9826552751148119,3.5265783357236065,-9.162549584195949
1350051495289992,1056927664,0.013479206245392561,-0.011873796029249206,0.0461488903965801,0.18954147398471832,-0.19510191679000854,0.20163941383361816,-0.9826591567054856,3.5436287935799915,-9.172173189120366
1350051495300002,1056937664,0.03440535219851881,0.0018769111193250865,0.054229056695476174,0.18891511857509613,-0.195273756980896,0.20364835858345032,-0.9690353442629566,3.541409437030088,-9.124835135894827
1350051495310005,1056947664,0.04098082426935434,-0.006839210982434452,0.041724511538632214,0.1888766586780548,-0.1954883486032486,0.20349325239658356,-0.9482897833318565,3.4781787816132415,-9.097246616017072
1350051495320015,1056957664,0.02903672866523266,-0.0018445671230438165,0.02873445046134293,0.18935006856918335,-0.1957007497549057,0.20279645919799805,-0.9084767644494423,3.4395261300134004,-9.059283745912834
1350051495330025,1056967664,0.022763641027268022,-0.015858579718042165,0.02441199030727148,0.18964137136936188,-0.19482171535491943,0.20474302768707275,-0.9291309367530629,3.3918051692843436,-9.055260591343975
1350051495340015,1056977664,0.0015719975635875016,-0.02865527058020234,0.027114443946629763,0.18946927785873413,-0.19483821094036102,0.2046518474817276,-0.981118621865753,3.370196582332719,-9.065796598405576
1350051495350003,1056987664,-0.006046409907867201,-0.036466337041929364,0.009434491948923096,0.18934105336666107,-0.19523678719997406,0.20323677361011505,-0.9933754294045501,3.3721111198503055,-9.060171488532795
1350051495360013,1056997664,-0.017513264901936054,-0.041148505988530815,-0.0015090541637619026,0.1891753375530243,-0.19533289968967438,0.2037748396396637,-0.9821890275762416,3.3385020245087795,-9.062622827207669
1350051495370023,1057007664,-0.018007181643042713,-0.03374531806912273,-0.012448127381503582,0.1898655891418457,-0.19556593894958496,0.20329347252845764,-0.9704387676203623,3.329173877133289,-9.052571790651418
1350051495380033,1057017664,-0.02176466368837282,-0.01790598180377856,0.010622510308166966,0.19017820060253143,-0.19582650065422058,0.20403528213500977,-0.9471720564644783,3.353607577108778,-9.06767254834529
1350051495390025,1057027664,-0.014675690908916295,-0.016354085528291762,0.02265127986902371,0.19000425934791565,-0.19593089818954468,0.2033369094133377,-0.9049299609713488,3.3966025870281737,-9.09323259460274
1350051495400035,1057037664,0.005376461558626033,-0.0030583069019485265,0.05588543135672808,0.19017942249774933,-0.19578227400779724,0.20438152551651,-0.927272910629108,3.358737213348504,-9.114747566720471
1350051495410018,1057047664,-0.018482051382306963,-0.005854117262060754,0.07033392903394997,0.19029301404953003,-0.19578546285629272,0.20212623476982117,-0.9262046740428195,3.354446000694297,-9.123438676567748
1350051495420003,1057057664,-0.03406424657441676,-0.013610924361273646,0.07200818508863449,0.1901242583990097,-0.19584164023399353,0.20237098634243011,-0.9306986427275115,3.3830149647104553,-9.153790889005176
1350051495430013,1057067664,-0.019413523841649294,-0.018755689961835742,0.07162496913224459,0.19004103541374207,-0.19601906836032867,0.20209166407585144,-0.9545377172611188,3.4289015313528943,-9.173017092598602
1350051495440011,1057077664,-0.024196962476707995,-0.026677598361857235,0.04328213108237833,0.18976441025733948,-0.19662533700466156,0.20333100855350494,-0.9907858376030344,3.4392793065123257,-9.196231744773685
1350051495450010,1057087664,-0.03401785506866872,-0.03431531949900091,0.030075054382905364,0.18971779942512512,-0.19680508971214294,0.20211517810821533,-1.0279073158465326,3.461463510527974,-9.23155604653526
1350051495460019,1057097664,-0.022027701197657734,-0.036932528018951416,0.015364462160505354,0.18954211473464966,-0.1967822164297104,0.2016453891992569,-1.0141571233782452,3.5173773675248956,-9.217338464884087
1350051495469984,1057107664,-0.01066571639967151,-0.0306034431559965,-0.0014758853467355948,0.18975821137428284,-0.19676059484481812,0.20190860331058502,-0.9594834346015704,3.530038887973642,-9.2102209975617
1350051495479994,1057117664,0.0020464442059164867,-0.03199503698851913,0.00045565038817585446,0.18959598243236542,-0.19681018590927124,0.2031339854001999,-0.9230582452262751,3.4882971751841247,-9.211933464035392
1350051495489990,1057127664,-0.0018461620129528455,-0.025331496726721525,0.0026042545869131573,0.1896405667066574,-0.196804478764534,0.20339128375053406,-0.9010993447163491,3.4306891180225647,-9.165625630640424
13500514955e5,1057137664,0.003107449083472602,-0.023137606331147254,0.018667918629944324,0.1898166835308075,-0.19704192876815796,0.20311051607131958,-0.9008620539453113,3.4058679439662956,-9.107251986800692
1350051495509996,1057147664,-0.006268723518587649,-0.01670630445005372,0.0395725917769596,0.18993723392486572,-0.19695207476615906,0.20222988724708557,-0.9544422757963184,3.3246319593873337,-9.10824567401316
1350051495520006,1057157664,-0.005388134377426468,-0.007911946886451915,0.04750144144054502,0.18968215584754944,-0.1968878209590912,0.20287084579467773,-1.0047172090242384,3.323387338754255,-9.102615997563115
1350051495530016,1057167664,-0.0018181339328293689,-0.003471502714091912,0.029745930805802345,0.1898249089717865,-0.19703362882137299,0.20434696972370148,-0.9817679891525767,3.3233839138213077,-9.15121716605965
1350051495540012,1057177664,-0.012619170593097806,-0.015577298472635448,0.042312059667892754,0.19016340374946594,-0.1971353143453598,0.20319218933582306,-0.9098232197554897,3.2737991045822854,-9.192001267597078
1350051495550022,1057187664,-0.021314137848094106,-0.03649042046163231,0.047444598749279976,0.1898975521326065,-0.1972108632326126,0.20172855257987976,-0.8961011688195867,3.2953154466731935,-9.250372171490453
1350051495560012,1057197664,-0.049796252278611064,-0.03711592580657452,0.04729633801616728,0.18990637362003326,-0.19733098149299622,0.20256583392620087,-0.9609687138564186,3.3713631144945975,-9.272645195433869
1350051495570022,1057207664,-0.030941763543523848,-0.04599306848831475,0.058290857123211026,0.18981841206550598,-0.19747021794319153,0.20173737406730652,-1.0124584708007751,3.397978953415295,-9.263075476121157
1350051495580019,1057217664,-0.03738867526408285,-0.04227069148328155,0.03565432270988822,0.18974441289901733,-0.19798238575458527,0.20154479146003723,-1.048214656607015,3.483570311059011,-9.255263889054767
1350051495590002,1057227664,-0.015249944408424199,-0.021189595281612128,0.028687098529189825,0.19017791748046875,-0.19828180968761444,0.20096415281295776,-1.0755549830105156,3.5372782829089555,-9.263013370670377
1350051495600012,1057237664,0.004816360888071358,-0.0028004738851450384,0.02214744163211435,0.1899861842393875,-0.19806008040905,0.19889990985393524,-1.0982112569507443,3.5493372434878254,-9.258940897067077
1350051495610022,1057247664,0.03293045738246292,0.01696247491054237,0.023522555420640856,0.18999351561069489,-0.19822470843791962,0.1993483453989029,-1.0432784149143843,3.502618874796899,-9.258247690638527
1350051495620032,1057257664,0.042797761852853,0.023500215320382267,0.016566531849093735,0.19017784297466278,-0.19832488894462585,0.2007884681224823,-0.9933141231047921,3.406587864871835,-9.269580108774825
1350051495630042,1057267664,0.040258103399537504,0.026969914324581623,0.009379924449604005,0.19001124799251556,-0.19799183309078217,0.202827587723732,-0.9566567232756642,3.375051538950065,-9.249986752369441
1350051495640009,1057277664,0.052657630294561386,0.024074656539596617,0.019396062998566777,0.18983617424964905,-0.1980973780155182,0.20195868611335754,-0.9114184964401647,3.3455962022871244,-9.27297764225863
1350051495650019,1057287664,0.03198376507498324,0.020113305072300136,0.02055391960311681,0.18983203172683716,-0.19818755984306335,0.20101039111614227,-0.8730997187204775,3.2365922313439657,-9.274107413473539
1350051495660007,1057297664,0.01315926929237321,0.01548895234009251,0.03395753738004714,0.1894417107105255,-0.19788384437561035,0.20163515210151672,-0.8008305510910577,3.298919617778156,-9.229256318225525
1350051495669974,1057307664,0.0062187180446926504,758248290821939e-19,0.03312072658445686,0.18934723734855652,-0.19755655527114868,0.20163071155548096,-0.8023640077360323,3.283311741679208,-9.242050954401492
1350051495679984,1057317664,0.01014481604215689,-0.018046209879685193,0.04238225519657135,0.18940362334251404,-0.19805502891540527,0.20169837772846222,-0.8356824404347571,3.2982120266312265,-9.230444541629403
1350051495689994,1057327664,0.020870704611297697,-0.02935510710813105,0.03060271847061813,0.1896607130765915,-0.19781626760959625,0.20250040292739868,-0.8683262184250634,3.3027427562628873,-9.17355412208475
1350051495700004,1057337664,0.0047732031816849485,-0.04156972572673112,0.03385103773325682,0.18987974524497986,-0.1981787234544754,0.2017366886138916,-0.8924791309810826,3.2721599316736683,-9.140656499480828
1350051495710014,1057347664,-0.0060416154155973345,-0.04157465300522745,0.016925223462749273,0.19005820155143738,-0.1983707845211029,0.20197270810604095,-0.9194471671732025,3.2694852873706255,-9.103371309442444
1350051495719966,1057357664,-0.018504522449802607,-0.04760621814057231,0.001104894545278512,0.19013439118862152,-0.19802840054035187,0.20184627175331116,-0.9257342024202807,3.242558692867169,-9.082066399878821
1350051495729976,1057367664,-0.003935458516934887,-0.030087560298852623,0.003221606311853975,0.19035391509532928,-0.19843335449695587,0.20099212229251862,-0.9131446626456454,3.2261272345588075,-9.066295268642715
1350051495739986,1057377664,-0.016325215983670205,-0.021110546367708594,0.00979773176368326,0.19014543294906616,-0.19861933588981628,0.20121999084949493,-0.8931810709886485,3.1645791345345784,-9.056901819212362
1350051495749995,1057387664,-0.005592189700109884,-0.025898776948451996,0.036785294651053846,0.18996655941009521,-0.19839252531528473,0.19979560375213623,-0.8714124255039496,3.13085564643261,-9.01100497777108
1350051495760005,1057397664,-0.017427848069928586,-0.027735711773857474,0.04009755211882293,0.19053316116333008,-0.19850338995456696,0.20056168735027313,-0.8493266883105388,3.1059954281407407,-8.995820195055567
1350051495770015,1057407664,-0.041054043686017394,-0.023551685444545,0.05336080794222653,0.19014854729175568,-0.19842471182346344,0.20115885138511658,-0.8475607358006527,3.125205420384882,-8.976938311387784
1350051495780025,1057417664,-0.040951723349280655,-0.020908520673401654,0.06557733868248761,0.18994635343551636,-0.19890537858009338,0.20118016004562378,-0.853368908339471,3.189430676329648,-8.95782718554139
1350051495790021,1057427664,-0.04013325378764421,-0.019569126015994698,0.05930686602368951,0.1898714005947113,-0.1995474249124527,0.20034818351268768,-0.9184828773018671,3.131829925691709,-8.975536372167989
1350051495800031,1057437664,-0.03755361831281334,-0.009184984810417518,0.0681089935824275,0.18970897793769836,-0.19972623884677887,0.2010464072227478,-0.9649194881756556,3.138150525281671,-8.940700694173573
1350051495810041,1057447664,-0.04690695786848664,-0.006862082227598876,0.0741768628358841,0.18988096714019775,-0.19988176226615906,0.20047755539417267,-0.9069060331175569,3.1757957899372555,-8.899344857162795
1350051495820051,1057457664,-0.058055343106389046,0.004633430944522843,0.07055926253087819,0.18963278830051422,-0.20006854832172394,0.2011728286743164,-0.8735766977156163,3.1567823888442943,-8.88980162399821
1350051495830061,1057467664,-0.08542769937776029,0.003422787631279789,0.07325269980356097,0.18946532905101776,-0.20020945370197296,0.20127937197685242,-0.8544333774995174,3.161330471469555,-8.943302729898132
1350051495839993,1057477664,-0.11513730278238654,-0.011248962982790545,0.08169854991137981,0.18917404115200043,-0.20052944123744965,0.20144617557525635,-0.830362263758725,3.2527348536404315,-9.03096366035752
1350051495849999,1057487664,-0.12145488290116191,0.00033934684324776754,0.11056556832045317,0.1889306902885437,-0.20101235806941986,0.20172178745269775,-0.8614491813955828,3.3503312862513117,-9.114426079681143
135005149586e4,1057497664,-0.12430560309439898,-0.012035043619107455,0.12123486958444118,0.189229354262352,-0.20141586661338806,0.19989028573036194,-0.8963092334961402,3.4562461960047948,-9.171174935330637
1350051495870009,1057507664,-0.107813929207623,0.00839522253954783,0.13621191028505564,0.18929462134838104,-0.2019912749528885,0.20097076892852783,-0.9343876950873528,3.5274265774502416,-9.244905065190977
1350051495880018,1057517664,-0.08967574103735387,0.013701416901312768,0.14843373792245984,0.18909785151481628,-0.20259542763233185,0.2013176828622818,-0.8695883062161738,3.573382327738218,-9.264165974771604
1350051495890028,1057527664,-0.0731244683265686,0.004101253580302,0.14415787300094962,0.18883933126926422,-0.20300762355327606,0.199642613530159,-0.8831816938376869,3.5785201838170178,-9.264540434107184
1350051495900016,1057537664,-0.06362621206790209,-0.008771718421485275,0.12473687529563904,0.18876630067825317,-0.2034757435321808,0.19975361227989197,-0.906900039484899,3.5822378343669694,-9.262860846989788
1350051495910022,1057547664,-0.07198459934443235,-0.009227514237863943,0.11118531692773104,0.18843713402748108,-0.2037087231874466,0.20099496841430664,-0.8939543637659516,3.5842099107580725,-9.269986534151249
1350051495920032,1057557664,-0.08266709628514946,-0.034041894832625985,0.09475775295868516,0.18843653798103333,-0.20388132333755493,0.20024970173835754,-0.9040066561309503,3.588909147090744,-9.282145502772181
1350051495930020,1057567664,-0.08093876531347632,-0.02686598163563758,0.08060295949690044,0.18849815428256989,-0.20471836626529694,0.1998072862625122,-0.890834078604239,3.578415837526554,-9.289765293593518
1350051495939997,1057577664,-0.06324679125100374,-0.04135145281907171,0.06658111233264208,0.18869410455226898,-0.2052367627620697,0.20136626064777374,-0.8327259812323609,3.509133553920546,-9.297658165735193
1350051495950007,1057587664,-0.07301137084141374,-0.06085392087697983,0.0583414570428431,0.18874549865722656,-0.20565412938594818,0.20101791620254517,-0.7802631437554373,3.4855980996927243,-9.282833229308016
1350051495959985,1057597664,-0.08106562308967113,-0.08169275824911892,0.05673120613209903,0.1886083334684372,-0.20584669709205627,0.19907459616661072,-0.8284955611379701,3.3744948731816837,-9.3502359097125
1350051495969995,1057607664,-0.10717498371377587,-0.08530214545316994,0.07019797922112048,0.18874220550060272,-0.2057434469461441,0.20019768178462982,-0.8592924440364004,3.366651776732178,-9.310996224605478
1350051495980005,1057617664,-0.11790137505158782,-0.10978701757267118,0.08434923947788775,0.18879762291908264,-0.20628578960895538,0.1999617964029312,-0.817266404730035,3.5075309136300348,-9.284860789612866
1350051495989997,1057627664,-0.10931079741567373,-0.10905287927016616,0.0873929588124156,0.1889340579509735,-0.2069108933210373,0.19869546592235565,-0.9010442032958963,3.6043183770787435,-9.257633942654357
1350051496000007,1057637664,-0.0775503518525511,-0.09270235896110535,0.09858118137344718,0.18915677070617676,-0.20709751546382904,0.1991460621356964,-1.0488080833223647,3.6604454932338557,-9.241036260933615
1350051496010016,1057647664,-0.03965297946706414,-0.04387945227790624,0.1260934048332274,0.1895512342453003,-0.20723289251327515,0.1984996497631073,-1.1288598402525531,3.6584110830631107,-9.193413253286852
1350051496020026,1057657664,-0.006933198892511427,-0.01347320358036086,0.12093434343114495,0.189740389585495,-0.2080160528421402,0.1980668306350708,-1.1205395364790456,3.6791371789586265,-9.134854206410235
1350051496030018,1057667664,0.01866912643890828,0.004564073969959281,0.0933248724322766,0.18928159773349762,-0.20844808220863342,0.1984289288520813,-1.0914561475341906,3.6215375699650028,-9.102993196845054
1350051496040007,1057677664,0.03182642685715109,0.01453868899261579,0.09106039069592953,0.18863283097743988,-0.20847073197364807,0.19768722355365753,-1.0473142417351482,3.484050714987097,-9.100814939490519
1350051496050017,1057687664,0.03452617966104299,0.011738145258277655,0.06636203615926206,0.1885118931531906,-0.20868994295597076,0.19801384210586548,-0.9644374859455274,3.427137462556129,-9.077360998666844
1350051496060027,1057697664,0.006370252958731726,0.0010030913472292013,0.05098238470964134,0.18856114149093628,-0.20889446139335632,0.1981601119041443,-0.8991722491112887,3.2938918162113984,-9.089995804638601
1350051496070018,1057707664,-0.028906011721119285,-0.03861738077830523,0.030180375324562192,0.18869644403457642,-0.2089187502861023,0.19901183247566223,-0.8518295151440543,3.257998747251695,-9.067443306166679
1350051496080020,1057717664,-0.05770267453044653,-0.06239545764401555,0.04184007411822677,0.1889074146747589,-0.2088591754436493,0.19868338108062744,-0.8805301107498235,3.304962112812791,-9.026419002665206
1350051496090030,1057727664,-0.08076374651864171,-0.07959103677421808,0.04775476409122348,0.18882806599140167,-0.2092476487159729,0.19816532731056213,-0.9919063614989864,3.3133458920102563,-9.039384428830816
1350051496100010,1057737664,-0.09583871578797698,-0.06120390607975423,0.04993960028514266,0.18888984620571136,-0.20999841392040253,0.19807425141334534,-1.0645100309129338,3.3705020863516255,-9.065885190004483
1350051496110020,1057747664,-0.08966086315922439,-0.05306219100020826,0.08044568821787834,0.18923436105251312,-0.21013683080673218,0.19768190383911133,-1.0910286017379258,3.510366301452741,-9.05331431611441
1350051496119997,1057757664,-0.07612521294504404,-0.015347785665653646,0.09156715823337436,0.1893225908279419,-0.2102983146905899,0.1974085569381714,-1.1217652058164822,3.575567663287511,-9.06773191384971
1350051496130007,1057767664,-0.03485035849735141,0.017710270185489208,0.08823396055959165,0.18898388743400574,-0.21066990494728088,0.1967162787914276,-1.1138706212083342,3.591121653774753,-9.077117143440992
1350051496140017,1057777664,-0.00409141939599067,0.03195516183041036,0.08904224960133433,0.18857654929161072,-0.2112901657819748,0.19760984182357788,-1.069447185921017,3.5600627635058477,-9.096088532023131
1350051496150009,1057787664,-0.0009772392331797164,0.05423209513537586,0.07130668964236975,0.18827471137046814,-0.21123389899730682,0.1976523995399475,-1.0232483795582084,3.5181192080012984,-9.095302167418412
1350051496160019,1057797664,-0.008121486462187022,0.03824931336566806,0.05477397353388369,0.18869787454605103,-0.21107056736946106,0.19734162092208862,-0.9639524012757464,3.50661622820422,-9.08503650173079
1350051496170029,1057807664,-0.01614320935914293,0.018900986469816417,0.055812502978369594,0.18883450329303741,-0.2114374041557312,0.19708667695522308,-0.9206125006085494,3.4987381974386516,-9.069157599271275
1350051496180028,1057817664,-0.03609159030020237,-0.0053330801165429875,0.04292330995667726,0.1881430447101593,-0.21167884767055511,0.19555070996284485,-0.9085954954582848,3.4613829104392786,-9.071572405328043
1350051496189993,1057827664,-0.054365978576242924,-0.027256691828370094,0.028472047415561974,0.18797311186790466,-0.2116502821445465,0.195933535695076,-0.9490593086829175,3.4651466834195888,-9.043611252745613
1350051496200003,1057837664,-0.07112879538908601,-0.01809679961297661,0.031039773602969944,0.18824982643127441,-0.21190759539604187,0.19773916900157928,-0.9591566959983902,3.4540460190793962,-9.036431679972447
1350051496210013,1057847664,-0.07681961287744343,-0.024536257842555642,0.038322428008541465,0.18812775611877441,-0.2122139185667038,0.19757086038589478,-0.9682642776920692,3.524429761121282,-9.083224483872764
1350051496220023,1057857664,-0.07949735154397786,-0.015623054059688002,0.06341731641441584,0.18814001977443695,-0.21276044845581055,0.19729092717170715,-1.0086293957656016,3.564115600826917,-9.115788746336474
1350051496230013,1057867664,-0.05803205422125757,-0.009984325879486278,0.06356349331326783,0.18848255276679993,-0.21290086209774017,0.19660021364688873,-1.0267698956147069,3.6531649991031734,-9.173679246301763
1350051496240023,1057877664,-0.027052717632614076,0.0122923418530263,0.0685803301166743,0.18836632370948792,-0.21311531960964203,0.19763563573360443,-1.023981086880085,3.6993043257971294,-9.205562175437807
1350051496249998,1057887664,-0.010864830983337015,0.02873474732041359,0.061458791606128216,0.1883329153060913,-0.21336773037910461,0.198072150349617,-1.0130631997948512,3.6929821279051245,-9.206352193304337
1350051496260001,1057897664,0.005933351349085569,0.034356131800450385,0.04532028979156166,0.1880374252796173,-0.2133910357952118,0.1987437605857849,-0.9750432474748231,3.697815849938197,-9.227321916096843
1350051496270011,1057907664,0.015989577514119446,0.03767709422390908,0.03601507632993162,0.18794859945774078,-0.213442862033844,0.19847984611988068,-0.9330249713498051,3.746723207440227,-9.238446098309941
1350051496280011,1057917664,0.029214302776381373,0.026231908123008907,0.04337402351666242,0.18777407705783844,-0.2138056755065918,0.19672791659832,-0.8822491416783305,3.69809075788944,-9.223078652503899
1350051496290021,1057927664,0.04193419590592384,0.010457911412231624,0.041386656812392175,0.18777796626091003,-0.21412330865859985,0.19609275460243225,-0.899224821832031,3.6546258471696635,-9.181488093421795
1350051496300005,1057937664,0.031048321397975087,-0.001694234561000485,0.022208227892406285,0.18761102855205536,-0.21422059834003448,0.19646015763282776,-0.9364585237117716,3.619154729949077,-9.116794306649826
1350051496309995,1057947664,0.011036320211132988,-0.002265781586174853,0.01303532044403255,0.18728311359882355,-0.2142801284790039,0.19858181476593018,-0.9897392922587459,3.5996054410142824,-9.046277220551856
1350051496320005,1057957664,0.004566670031636022,-0.014168923371471465,-0.004174392233835533,0.1875784546136856,-0.21447233855724335,0.19703078269958496,-0.9877375331154326,3.5069902308820744,-9.011370303952134
1350051496330015,1057967664,-0.0066477732616476715,-0.0193707543076016,-0.0030242868888308294,0.18780086934566498,-0.2146165668964386,0.19757212698459625,-0.9847108057053992,3.4611730762140356,-9.005670302212238
1350051496340025,1057977664,-0.020079339446965605,-0.013859027239959687,-0.005716669329558499,0.1876727044582367,-0.21419771015644073,0.19928279519081116,-0.935497830020031,3.3886003453610463,-9.001709253094159
1350051496350011,1057987664,-0.04138688382226974,-0.03440114378463477,-0.008460802200715989,0.18776831030845642,-0.21439498662948608,0.19994255900382996,-0.8768603521789191,3.347763728185091,-8.979774155868217
1350051496360021,1057997664,-0.07245893939398229,-0.04655843076761812,-0.00895808479981497,0.1874210387468338,-0.2147751748561859,0.19801262021064758,-0.885803765419987,3.329916630925145,-8.981239113854244
1350051496370011,1058007664,-0.0740369432605803,-0.04200761904940009,0.003264715996920131,0.1874254196882248,-0.214856818318367,0.19834360480308533,-0.9367034634997253,3.397643766644178,-8.965318198883905
1350051496380021,1058017664,-0.07833551499061286,-0.01886606914922595,0.02617191639728844,0.18734018504619598,-0.21486420929431915,0.19842594861984253,-1.0080916812928626,3.442183649651706,-8.955811498337425
1350051496390031,1058027664,-0.09100109455175698,0.008007595170056447,0.04876228922512382,0.18768754601478577,-0.21517233550548553,0.19775673747062683,-1.0037665618024765,3.4926281170605216,-8.93788859589491
1350051496400011,1058037664,-0.0740150106139481,0.022596350754611194,0.053675228264182806,0.18773919343948364,-0.21563281118869781,0.1972750574350357,-0.9799608803651062,3.5769963169842955,-8.944838013174012
1350051496410021,1058047664,-0.06675635231658816,0.029202972655184567,0.04734737740363926,0.187407985329628,-0.21591079235076904,0.1980854868888855,-0.9390526820905506,3.622656381394481,-8.98155968757812
1350051496420031,1058057664,-0.058783055283129215,0.02274439757457003,0.034554413286969066,0.1870659589767456,-0.21607056260108948,0.19775964319705963,-0.9180159447767072,3.617309376077028,-9.03285970323719
1350051496430015,1058067664,-0.05947145982645452,0.015907188935671,0.020780149498023093,0.187211275100708,-0.21655817329883575,0.19829952716827393,-0.91167656513775,3.6282193858164824,-9.02762275243178
1350051496440025,1058077664,-0.06225735996849835,-0.0036272253055358306,0.0006200828011060366,0.1871086061000824,-0.21619589626789093,0.19723378121852875,-0.8907679773983546,3.5806781199027315,-9.013886488024145
1350051496450009,1058087664,-0.07941433577798307,-0.009601876809028909,-0.004026000533485785,0.18733835220336914,-0.21650484204292297,0.1982237994670868,-0.9025027680737548,3.5324130514927674,-9.036389667461625
1350051496460012,1058097664,-0.0928210443817079,-0.01813478593248874,-0.0153115761349909,0.18748047947883606,-0.21716775000095367,0.1976340115070343,-0.9018672146831522,3.623796655737096,-9.02690214653965
1350051496470022,1058107664,-0.08339384803548455,-0.008953774522524327,0.0017756936358637176,0.18714220821857452,-0.2175818830728531,0.1968933492898941,-0.9383933824981795,3.487480899498332,-9.040606444906443
1350051496480003,1058117664,-0.12653707526624203,-0.000549577134734136,0.004059538696310483,0.18688291311264038,-0.2175646722316742,0.19676165282726288,-0.864966987108055,3.575957877314649,-8.999413178046234
1350051496490013,1058127664,-0.11532584903761744,0.010974443284794688,0.008816327317617834,0.18701477348804474,-0.21767862141132355,0.19675064086914062,-0.808735867155774,3.685738166392548,-9.01501443260815
1350051496500010,1058137664,-0.11174367973580956,-0.0013373669389693532,0.014721781190019101,0.18715661764144897,-0.21834182739257812,0.19611820578575134,-0.7954863428021781,3.663063740307698,-9.087521633077412
1350051496510011,1058147664,-0.11937672970816493,-0.01639208639971912,0.01933267922140658,0.18728163838386536,-0.21863476932048798,0.19442296028137207,-0.7962885762628866,3.652224055858096,-9.187910527684725
1350051496520021,1058157664,-0.10559302754700184,-0.011474950588308275,0.026377468020655215,0.1871350258588791,-0.21905580163002014,0.19654114544391632,-0.7749144830537261,3.7726357934623955,-9.21186679200735
1350051496530026,1058167664,-0.07971555460244417,-0.02456106012687087,0.046850013313815,0.18713167309761047,-0.21938638389110565,0.1975231170654297,-0.797999615681183,3.7442499491944905,-9.229479167195969
1350051496540034,1058177664,-0.0842748093418777,-0.04086470580659807,0.03850437351502478,0.18704268336296082,-0.2196986824274063,0.19590581953525543,-0.8764955968200229,3.736577642734628,-9.181800447306594
1350051496550009,1058187664,-0.07057973998598754,-0.033908497425727546,0.04397839657031,0.186952605843544,-0.2198157012462616,0.19486653804779053,-0.9073668007634114,3.7978339384717397,-9.102542019011452
1350051496560019,1058197664,-0.07278451230376959,-0.024408457102254033,0.03200319188181311,0.1869657039642334,-0.21993163228034973,0.19634410738945007,-0.9509335461561568,3.8078281211410645,-9.068630616255104
1350051496570018,1058207664,-0.05231407703831792,-0.00642058439552784,0.030989886727184057,0.18687519431114197,-0.22020256519317627,0.19465705752372742,-0.9052359216479817,3.8093216202349867,-9.064608375001699
1350051496580022,1058217664,-0.036379098310135305,0.007063897646730766,0.0316201476380229,0.18632759153842926,-0.22063134610652924,0.19471952319145203,-0.8299910010272288,3.787453195037087,-9.070607030894607
1350051496590028,1058227664,-0.03651089791674167,0.005171347220311873,0.03777047386392951,0.18669700622558594,-0.22074532508850098,0.19799648225307465,-0.7476882639995892,3.7241990217473355,-9.058265399183146
1350051496600013,1058237664,-0.027041995781473815,-0.01510235742898658,0.040167252882383764,0.18699884414672852,-0.2210172861814499,0.19707469642162323,-0.7014504704833961,3.637134942936245,-9.037959656724706
1350051496610023,1058247664,-0.03270053130108863,-0.02211583632742986,0.04976140335202217,0.1869983822107315,-0.22110381722450256,0.19668035209178925,-0.7144414123994647,3.5440578235138673,-9.003087446112184
1350051496620033,1058257664,-0.046131768613122404,-0.046184699749574065,0.06527554942294955,0.18695710599422455,-0.22114920616149902,0.19675907492637634,-0.772484036469832,3.4577492849109692,-8.954126431327312
1350051496630025,1058267664,-0.07716579711996019,-0.060521363047882915,0.06644628010690212,0.18691915273666382,-0.221965953707695,0.1943982094526291,-0.8690241055953083,3.4069088952534363,-8.908634188631549
1350051496640035,1058277664,-0.07991051534190774,-0.051420944510027766,0.061209278646856546,0.1872306615114212,-0.22205595672130585,0.19558793306350708,-0.9562991031937417,3.3614305806183253,-8.86647098076064
1350051496650013,1058287664,-0.09874984389171004,-0.046594496234320104,0.07339543080888689,0.1868126094341278,-0.2225150614976883,0.1956070065498352,-0.9772945700655691,3.36646614536643,-8.86788113981951
1350051496660023,1058297664,-0.1137813669629395,-0.04945432301610708,0.08281476330012083,0.18688108026981354,-0.2232169806957245,0.19667309522628784,-0.9885973054496571,3.4129265024419873,-8.851340083656831
1350051496670033,1058307664,-0.10663197608664632,-0.031050009420141578,0.09115416905842721,0.18706288933753967,-0.22353515028953552,0.1968938708305359,-0.9874999569333158,3.4587890945537945,-8.84710412658751
1350051496680019,1058317664,-0.09844606975093484,-0.010718825069488958,0.10509643470868468,0.18694162368774414,-0.22392693161964417,0.19654440879821777,-0.9559504450196982,3.4845788396475834,-8.852447935300878
